Adv Roll No,SC
244021218,3811
242081369,3812
244006099,3813
247053204,3814
244078063,3815
246082128,3816
242067147,3817
247052045,3818
242048168,3819
246198063,3820
245018330,3821
242073047,3822
247018077,3822
245063291,3824
245024208,3825
247044159,3826
243023153,3827
247007130,3828
241135485,3829
247053190,3830
245066439,3831
242075233,3832
247041338,3833
243010069,3834
246160160,3835
242031124,3836
246027372,3837
241102064,3838
247017103,3839
244009062,3840
244012076,3841
241102225,3842
244036434,3843
246041161,3844
244039271,3845
244046246,3846
244078027,3847
245019025,3848
244038223,3849
243002168,3850
243042128,3851
242006078,3852
247041225,3853
246157630,3854
241080180,3855
243031123,3856
247004263,3857
242015275,3858
244043427,3859
245003022,3860
242093014,3861
246140089,3862
246018068,3863
245039405,3864
242042271,3865
247052233,3866
246202202,3867
246053102,3868
246176034,3869
246014052,3870
242015321,3871
243032162,3872
246011075,3873
247010119,3874
246036117,3875
242098196,3876
246063437,3877
246174086,3878
246193095,3879
247051446,3880
247022187,3881
245006174,3882
245054146,3883
242103199,3884
246148098,3885
247041202,3886
244070090,3887
244074160,3888
246089176,3889
243035043,3890
242014393,3891
241104476,3892
246012053,3893
241133372,3894
247018256,3895
246141396,3896
246148071,3897
246141353,3898
241003028,3899
247017095,3900
242083304,3901
241135209,3902
241119040,3903
241007183,3904
246134108,3905
242015325,3906
242081133,3907
242021044,3908
247047007,3909
247022411,3910
243053030,3911
241080084,3912
247038275,3913
241106130,3914
247041267,3915
242069293,3916
242080106,3917
242052051,3918
241088045,3919
241049265,3920
247029194,3921
244041285,3922
241135654,3923
241094105,3924
247051082,3925
244037401,3926
242084140,3927
244008200,3928
242025293,3929
247021092,3930
247050035,3930
244053334,3932
246125100,3933
244069081,3934
247014058,3935
246147012,3936
243052195,3937
242064122,3938
246118111,3939
244001072,3940
241129004,3941
246012197,3942
246153363,3943
247048045,3944
244036487,3945
246104126,3946
247045292,3947
247053017,3948
246052091,3949
247051386,3950
247053284,3951
244041193,3952
241109586,3953
241111070,3954
242080113,3955
242083114,3956
246008200,3957
244032006,3958
241135192,3959
246161322,3960
241017035,3961
242060010,3962
241068159,3963
242083043,3964
244073177,3965
242078166,3966
244016217,3967
245010382,3968
242004050,3969
241109569,3970
246112060,3971
241135435,3972
241134005,3973
243052489,3974
244027164,3975
246109236,3976
244075030,3977
246154362,3978
245065035,3979
247013111,3980
246197065,3981
247045160,3982
243039009,3983
246007079,3984
242052099,3985
242060002,3986
242072404,3987
244047205,3988
245024077,3989
247009440,3990
242026021,3991
244022111,3992
242058295,3993
245070134,3994
242026066,3995
241102385,3996
242043493,3997
243025080,3998
247006285,3998
246091628,4000
241033024,4001
243035283,4002
244022101,4003
245058251,4004
246160096,4005
246160612,4006
241100027,4007
247019443,4008
243013047,4009
247039287,4010
241084169,4011
243052483,4012
246098035,4013
245038440,4014
246119118,4015
247012197,4016
246039821,4017
241053469,4018
246119055,4019
247039368,4020
246139217,4021
247043140,4022
242089051,4023
246203013,4024
245024225,4025
245020297,4026
245008268,4027
245067018,4028
246133139,4029
242074190,4030
245049213,4031
241134030,4032
246162054,4033
247019095,4034
243025111,4035
245065128,4036
246022149,4037
246144177,4038
245062326,4039
245008189,4040
241138009,4041
246119050,4042
241110257,4043
241115102,4044
242019676,4045
242014141,4046
242065186,4047
242083123,4048
241102084,4049
241053340,4050
247039199,4051
247046011,4052
245068193,4053
246142064,4054
246175056,4055
246119199,4056
245062150,4057
243040325,4058
246006009,4059
242081407,4060
242015140,4061
247033172,4062
246161330,4063
245008223,4064
241107095,4065
241069344,4066
244066211,4067
247003516,4068
246072042,4069
241135355,4070
242005049,4071
247047092,4072
247003394,4073
245006063,4074
241044066,4075
246131120,4076
245064467,4077
246084060,4078
241105005,4079
241109122,4080
242060012,4081
245007129,4082
241102327,4083
242051142,4084
244051205,4085
244075033,4086
247037174,4087
245056319,4088
245065364,4089
244029133,4090
246151017,4091
244039007,4092
242056354,4093
247041022,4094
244040169,4095
242081073,4096
242083308,4097
247042762,4098
243052459,4099
246164037,4100
241088014,4101
242025205,4102
241024010,4103
247042637,4104
246156547,4105
241112021,4106
242102194,4107
244045322,4108
242013173,4109
245060196,4110
244068165,4111
242064343,4112
241050115,4113
247053311,4114
242082353,4115
241133158,4116
247023060,4117
246139185,4117
242033088,4119
244027120,4120
241044187,4121
242083459,4122
244037347,4123
244065164,4124
241013115,4125
247011448,4125
241080309,4127
243053126,4128
244005091,4129
244045089,4130
246181081,4131
246153349,4132
241153206,4133
244044109,4134
246072148,4135
244054147,4136
245009298,4137
247018471,4138
245021087,4139
244052297,4140
247010170,4141
241087076,4142
245065245,4143
244020426,4144
242093253,4145
241109577,4146
247019471,4147
242073099,4148
242096065,4149
242059212,4150
242014213,4151
242043513,4152
245029120,4153
243016412,4154
243052033,4155
244058072,4156
246088184,4157
245053099,4158
242036353,4159
242075622,4160
245058298,4161
247010295,4162
247051651,4163
241071265,4164
244004212,4165
245059200,4166
246162474,4167
245037078,4168
243049003,4169
246023008,4170
245062127,4171
246123010,4172
246091480,4173
246048410,4174
246159221,4175
246015006,4176
241135458,4177
241101811,4178
242013054,4179
244065533,4180
241114051,4181
245038059,4182
246023104,4183
245053044,4184
246123171,4185
246158137,4186
245038317,4187
246129196,4188
247021543,4189
246029423,4190
245063440,4191
241103089,4192
244041158,4193
247011039,4194
246029356,4195
246141099,4196
241155003,4197
245006463,4198
242011065,4199
242074123,4200
241013102,4201
247006106,4202
246155039,4203
246155131,4204
246122051,4205
245058345,4206
241109532,4207
246028125,4208
241055025,4209
247009233,4210
244025215,4211
243021326,4212
241134234,4213
245027018,4214
247006407,4215
246050021,4216
241139018,4217
246111045,4218
247020045,4219
244050124,4220
246153008,4221
244013032,4222
242056365,4223
241103285,4224
246183102,4225
242050338,4226
246089067,4227
245034062,4228
242073283,4229
243022161,4230
244035078,4231
244012087,4232
241132037,4233
241088027,4234
242047168,4235
246160353,4236
245059045,4237
246119035,4238
246140161,4239
245065280,4240
241006161,4241
246158538,4242
241149097,4243
242004317,4244
241103332,4245
247008228,4246
246135026,4247
247006283,4248
241049564,4249
241014048,4250
246149388,4251
241021017,4252
247004563,4253
241101491,4254
241114112,4255
243013054,4256
247021168,4257
246011022,4258
246129068,4259
246028062,4260
242084147,4261
244053108,4262
242093419,4263
241104252,4264
242056461,4265
247026098,4266
242015278,4267
247003417,4268
247032021,4269
244066066,4270
243036136,4271
241109550,4272
242049278,4272
241135541,4274
244042060,4275
245026018,4276
241070089,4277
242001258,4278
247021714,4279
247003446,4280
244038059,4281
243035200,4282
246141275,4283
241111134,4284
244037211,4285
242014381,4286
245032020,4287
242041270,4288
241137249,4289
244033027,4290
247045064,4291
246121013,4292
246191033,4293
244039314,4294
247033112,4295
241014173,4296
246107180,4297
246118119,4297
247023222,4299
242019085,4300
246163431,4301
246019067,4302
246130052,4303
246117058,4304
244060194,4305
244049105,4306
247007078,4307
245018185,4308
245020231,4309
246175194,4310
242011038,4311
242042178,4312
244051035,4313
242073190,4314
247017013,4315
244070104,4316
244031204,4317
247025180,4318
241111198,4319
245063266,4320
242034329,4321
245064194,4322
247018648,4323
246123101,4324
241023086,4325
241104204,4326
243004031,4327
242036054,4328
241102026,4329
243052250,4330
246171296,4331
242019519,4332
241049326,4333
244036023,4334
243019086,4335
242043502,4336
241135125,4337
246164093,4338
246109198,4339
246057086,4340
245064304,4341
246159559,4342
242019538,4343
242008172,4344
245010463,4345
247052029,4346
246160521,4347
241003670,4348
242051292,4349
246125034,4350
243007114,4351
244024203,4352
245062237,4353
242066233,4354
242097120,4355
242074236,4356
243052359,4357
246163315,4358
246063123,4359
245056042,4360
241101386,4361
246196046,4362
241111090,4363
245067117,4364
241146092,4365
244001321,4366
242054310,4367
242080070,4368
243035253,4369
242016104,4370
241109149,4371
247044237,4372
244055239,4373
247010266,4374
246037120,4375
247042015,4376
242022225,4377
242043421,4378
246053517,4379
244065378,4380
241075058,4381
244058171,4382
243024200,4383
247054137,4384
241111096,4385
245028009,4386
241134346,4387
243002183,4388
247052364,4389
245058213,4390
242024058,4391
247033176,4392
244065064,4393
243052278,4394
245058284,4395
246049148,4396
247003339,4397
242036361,4398
246156694,4398
245022091,4400
242079090,4401
247022402,4402
242054091,4403
241043006,4404
244020349,4405
242060201,4406
242015311,4407
246028225,4408
243052428,4409
241041199,4410
244010368,4411
242045039,4412
247044149,4413
242065263,4414
241135684,4415
242040216,4416
241112043,4417
245059162,4418
242018337,4419
242082174,4420
245062535,4421
244016057,4422
244033232,4423
246102011,4424
246029146,4425
247041111,4426
241110088,4427
244056080,4428
241110247,4429
245068140,4430
243003029,4431
244036344,4432
243015107,4433
245059258,4434
244036069,4435
246156528,4436
247045083,4437
244033144,4438
241081003,4439
244055229,4440
241142010,4441
247037076,4442
245060064,4443
246088680,4444
242021179,4445
246143116,4446
242042152,4446
245023185,4448
245024323,4448
246160376,4450
246118189,4451
242070193,4452
247021669,4453
242032384,4454
247006277,4455
242063081,4456
241083228,4457
242077107,4458
244043152,4459
241051083,4460
242059387,4461
242086165,4462
242069024,4463
243020582,4464
246156446,4465
243038001,4466
245064302,4467
247042098,4468
243031063,4469
246112249,4470
241106157,4471
245064246,4472
241003361,4473
247043054,4474
241106062,4475
245065392,4476
241093102,4477
246007006,4478
242008153,4479
241116131,4480
241109661,4481
241129061,4482
241127183,4483
246019043,4484
241109276,4485
241112421,4486
245015192,4487
245063298,4488
245063540,4489
247004535,4490
246159132,4491
246053094,4492
241071224,4493
247044009,4494
247021273,4495
242001518,4496
244044008,4497
244065463,4498
246119128,4499
241044056,4500
244001439,4501
244040224,4502
242033248,4503
245007413,4504
246036057,4505
245033126,4506
241112298,4507
242070158,4508
246151146,4509
246202296,4510
244015305,4511
241087019,4512
247023245,4513
242014215,4514
241109008,4515
245058434,4516
242072503,4517
246160686,4518
242075077,4519
242071126,4520
241109481,4521
246141063,4522
247035056,4523
241048052,4524
245029436,4525
247013012,4526
246094097,4527
244042027,4528
242076189,4529
245059235,4530
245040165,4531
241050039,4532
241100023,4533
241119008,4534
245049237,4535
245066165,4536
246118080,4537
241133538,4538
244014262,4539
245009353,4540
246156048,4541
242044058,4542
244007083,4543
242067025,4544
242067187,4545
244033319,4546
247052223,4547
241043150,4548
247038233,4549
242088261,4550
241102184,4551
246117059,4552
245005516,4553
246083085,4554
241151044,4555
241042148,4556
246008170,4557
246187076,4558
245062283,4559
244009092,4560
246156135,4561
244048394,4562
247052111,4563
243003190,4564
247052017,4565
245064441,4566
244008151,4567
241109132,4568
241033088,4569
244025122,4570
246093302,4571
245010046,4572
242059137,4573
244079109,4574
245060113,4575
246167104,4576
242064140,4577
246158672,4578
244008033,4579
242007181,4580
246155124,4581
243031208,4582
247041330,4583
242078026,4584
244050044,4585
242023119,4586
247051523,4587
242040025,4588
247052227,4589
247022429,4590
242021123,4591
242036317,4592
245027551,4593
242019390,4594
242060185,4595
242087190,4596
242059369,4597
247004371,4598
244038238,4599
245024491,4600
241070215,4601
246103266,4602
242072334,4603
241138034,4604
242053080,4605
245062536,4606
246160208,4607
244068217,4608
243007018,4609
247019030,4610
247025212,4611
246025016,4612
246160393,4613
247039140,4614
241153127,4615
245052267,4616
246160506,4617
242068061,4618
242081209,4619
242018371,4620
241082035,4621
245014155,4622
244039205,4623
241144158,4624
246119191,4625
245062462,4626
241069358,4627
241130115,4628
247006441,4629
242036091,4630
246053569,4631
242020314,4632
246161051,4633
246134042,4634
247043127,4635
246009075,4636
241143036,4637
241065062,4638
247054209,4639
241030083,4640
241095166,4641
242012077,4642
242062037,4643
241033055,4644
241083451,4645
247024396,4646
244030107,4647
247032074,4648
246135006,4649
241128120,4650
245058015,4651
246008192,4652
244046011,4653
243007071,4654
242046099,4655
242057354,4656
246003127,4657
246175160,4658
241120041,4659
247044061,4660
245058319,4661
244054126,4662
242088266,4663
242014473,4664
244040316,4665
243047005,4666
246135011,4667
245050093,4668
247012117,4669
244057499,4670
245059056,4671
247054216,4672
245026138,4673
244043417,4674
241135596,4675
245066103,4676
246136060,4677
244039308,4678
241101226,4679
241109110,4680
241135045,4681
245032153,4682
246029247,4683
241134382,4684
241134459,4685
242003058,4686
246043026,4687
242007064,4688
241082089,4689
245031204,4690
246173005,4691
244010293,4692
247017016,4693
242007071,4694
247045265,4695
241155084,4696
241147048,4697
243020390,4698
242001203,4699
245060088,4700
242053125,4701
247041401,4702
246124060,4703
242006150,4704
243052168,4705
241097025,4706
243035029,4707
241136157,4708
241116394,4709
247019288,4710
245044162,4711
243021873,4712
246195024,4713
243053117,4714
246109356,4715
246029255,4716
242035033,4717
243023144,4718
242086279,4719
241104286,4720
247038288,4721
243013197,4722
242043087,4723
245067124,4724
245060063,4725
245023380,4726
242093355,4727
243032048,4728
244037397,4729
244020168,4730
242025068,4731
241003751,4732
247014044,4733
242087008,4734
247051329,4735
241149037,4736
241137054,4737
241002053,4738
241110054,4739
244035040,4740
244025112,4741
247044034,4742
247030025,4743
247033014,4744
244020225,4745
246120110,4746
247009127,4747
246189010,4748
242084011,4749
247019465,4750
243052621,4751
244048336,4752
241092103,4753
242043294,4754
244053167,4755
247053009,4756
247022244,4757
241085022,4758
242079177,4759
241020122,4760
244071095,4761
244050163,4762
244053143,4763
243002080,4764
243036085,4765
242079084,4766
246203059,4767
241130034,4768
245058458,4769
247035058,4770
241044216,4771
246052440,4772
247053389,4773
243004135,4774
244073199,4775
241109482,4776
242059317,4777
247004421,4778
246044023,4779
246028026,4780
241136206,4781
243043042,4782
246160172,4783
241081061,4784
245058248,4785
246029545,4786
245058427,4787
244038135,4788
245070039,4789
246145005,4790
241144052,4791
247051269,4792
241040012,4793
245063379,4794
242020291,4795
246086085,4796
244053189,4797
246157598,4798
246001093,4799
246181146,4800
246157480,4801
246039545,4802
242083446,4803
246188029,4804
242018029,4805
242010059,4806
241050147,4807
242034420,4808
247009153,4809
247051245,4810
245053118,4811
247046088,4812
243024228,4813
247051145,4814
244008017,4815
246184017,4816
244059109,4817
241104568,4818
243040263,4819
246141315,4820
246090341,4821
242036204,4822
246129188,4823
245021045,4824
245009191,4825
245029251,4826
243049037,4827
242061050,4828
243010112,4829
243009025,4830
247039438,4831
241133122,4832
241017223,4833
242041005,4834
246081289,4835
245057095,4836
241155021,4837
245063033,4838
242054189,4839
242041252,4840
247005099,4841
245056331,4842
247035205,4843
242004087,4844
245062516,4845
246196241,4846
247051290,4847
246088487,4848
243028181,4849
245038124,4850
246171039,4851
241155025,4852
246129307,4853
246110015,4854
242074158,4855
241138205,4856
245002320,4857
241135300,4858
245005100,4859
242082057,4860
246128113,4861
245005366,4862
243030040,4863
246151007,4864
247022025,4865
246173065,4866
246202314,4867
241071086,4868
241068178,4869
245023401,4870
246153087,4871
243021038,4872
246091502,4873
245054092,4874
247039010,4875
247043048,4876
241042241,4877
246014112,4878
247031036,4879
246183153,4880
241004136,4881
242070111,4882
241023180,4883
246051055,4884
245052161,4885
245058304,4886
245070034,4887
244039238,4888
244054067,4889
242001231,4890
241155082,4891
241106009,4892
245064330,4893
245050193,4894
241108101,4895
242047100,4896
247034043,4897
241115019,4898
247020042,4899
245030067,4900
246029366,4901
241109234,4902
247017085,4903
247050087,4904
246163284,4905
246139223,4906
244053087,4907
245034077,4908
242033285,4909
246044106,4910
242045434,4911
245038227,4912
247053155,4913
241116416,4914
244009286,4915
247045104,4916
246053353,4917
245059043,4918
246094103,4919
246171190,4920
242001226,4921
241058102,4922
246192161,4923
247029160,4924
247032123,4925
246048126,4926
245065448,4927
242031047,4928
241016158,4929
247051689,4930
244015186,4931
245034119,4932
245065217,4933
242041182,4934
241153229,4935
244068040,4936
243002268,4937
242067166,4938
247051172,4939
244033159,4940
244063148,4941
246156542,4942
244057247,4943
242047178,4944
244039078,4945
247020123,4946
242010166,4947
242009263,4948
242016249,4949
244020388,4950
244078066,4951
246048207,4952
242012083,4953
242073275,4954
242086014,4955
246013067,4956
242058213,4957
245023338,4958
243031081,4959
247017024,4960
246136061,4961
244044208,4962
245065201,4963
242051115,4964
242014250,4965
245020366,4966
245064245,4967
246020059,4968
241004082,4969
241003400,4970
246032071,4971
241082069,4972
241003168,4973
241133193,4974
246156192,4975
246175008,4976
245060137,4977
245059095,4978
247006103,4979
243003108,4980
246102034,4981
242003313,4982
245028111,4983
241109397,4984
245059007,4985
246202331,4986
244045003,4987
246005106,4988
242076153,4989
246039449,4990
246091297,4991
242005192,4992
244040066,4993
247032181,4994
241083288,4995
246157135,4996
246195034,4997
247043359,4998
242088281,4999
242022150,5000
244075092,5001
246202412,5002
246157055,5003
247019487,5004
241135375,5005
246166086,5006
246109104,5007
247052270,5008
241121020,5009
245058346,5010
241007192,5011
244030208,5012
245061005,5013
244025310,5014
241096076,5015
246198075,5016
247043293,5017
246171304,5018
244039047,5019
244057489,5020
246162600,5021
241133393,5021
242101367,5023
242022042,5024
247024397,5025
242032266,5026
244039237,5027
246150219,5028
241048018,5029
244070007,5030
243052371,5031
247014012,5032
245053002,5033
242097160,5034
245041008,5035
243052146,5036
245058186,5037
242098254,5038
242030198,5039
246023123,5040
243016274,5041
247015023,5042
247012090,5043
245008140,5044
242093423,5045
243024198,5046
245008263,5047
244041159,5048
246035062,5049
247042366,5050
243032067,5051
246040154,5052
244044171,5053
241109570,5054
245065190,5055
246159644,5056
244055075,5057
242036391,5058
246053491,5059
242007185,5060
247006186,5061
246193103,5062
245016064,5063
246173090,5064
241105073,5065
246005085,5066
247051103,5067
247024346,5068
247042678,5069
245067021,5070
241035047,5071
244036314,5072
241134045,5073
245062098,5074
246198003,5075
243052321,5076
246036061,5077
247042103,5078
245022222,5079
247038095,5080
241109590,5081
246021197,5082
247006240,5083
246118204,5084
245052355,5085
246029168,5086
241055083,5087
244053219,5088
244031234,5089
247041367,5090
243034039,5091
242067044,5092
246035102,5093
243026067,5094
245022382,5095
241137063,5096
247029142,5097
245058255,5098
242097180,5099
245058128,5100
247049164,5101
247013221,5102
246029237,5103
244044183,5103
244065489,5105
247004360,5106
247049101,5107
242031134,5108
245022256,5109
247025224,5110
245057247,5111
241098062,5112
246156685,5113
246153096,5114
244015421,5115
245022243,5116
246028149,5117
246117015,5118
242025440,5119
247052334,5120
245024155,5121
246119164,5121
247047067,5121
246160249,5124
247006280,5125
244025379,5126
241053500,5127
243031066,5128
244069108,5129
247052184,5130
245059022,5131
242065109,5132
244036217,5133
244030164,5134
244077115,5135
247002054,5136
245065483,5137
244037082,5138
247051053,5139
247017036,5140
247018307,5141
245040071,5142
247016174,5143
242019458,5144
247035308,5145
241036043,5146
246125017,5147
243052640,5148
245064481,5149
241083198,5150
241101048,5151
246159186,5152
245044058,5153
245022354,5154
246167151,5155
246091617,5156
242046111,5157
245009163,5158
246138102,5159
246001165,5160
243052631,5161
246105386,5162
242018142,5163
243012191,5164
241003034,5165
246194038,5166
245049241,5167
241003139,5168
244035096,5168
241133057,5170
243008066,5171
246067037,5172
247053166,5173
245065497,5174
244009327,5175
242089149,5176
245052178,5177
246144234,5178
241053039,5179
245063532,5180
245013152,5181
242073489,5182
246142071,5183
243052052,5184
242018254,5185
245066322,5186
246053281,5187
246151167,5188
244046279,5189
243021041,5190
247032197,5191
244071004,5192
242074072,5193
241102425,5194
245065311,5195
246036094,5196
242033331,5197
247026026,5198
247035225,5199
242099020,5200
242034165,5201
245062234,5202
242102031,5203
247032157,5204
246049279,5205
241128020,5206
246158380,5207
244035034,5208
246011047,5209
246053375,5210
242055048,5211
247021658,5212
241113083,5213
242067089,5214
247046338,5215
242059262,5216
242043063,5217
244079078,5218
242098089,5219
243012166,5220
241128208,5221
241039156,5222
246040135,5223
245018305,5224
244024025,5225
246118072,5226
241109508,5227
241114036,5228
244046047,5229
246088169,5230
247052103,5231
246150119,5231
244061149,5233
246058024,5234
241082137,5235
242072502,5236
246035163,5237
247043014,5238
244066095,5239
247053246,5240
243006041,5241
244014135,5242
244016033,5243
241094182,5244
247011046,5245
247048055,5246
242059044,5247
243010096,5248
244028072,5249
241114206,5250
246120081,5251
242069109,5252
246168134,5253
245038363,5254
247021613,5255
246172282,5256
246157606,5257
247041236,5258
246139172,5259
247049072,5260
247052011,5261
241094115,5262
246156442,5263
242014255,5264
247020004,5265
242072165,5266
242083245,5267
241111098,5268
246177029,5269
241127115,5270
241020150,5271
241110400,5272
242050026,5273
243015063,5274
246156142,5275
245060030,5276
244002125,5277
242082116,5278
245029438,5279
246028220,5280
242072504,5281
246052330,5282
245054239,5283
241083171,5284
247051666,5285
241155079,5286
244001299,5287
245067144,5288
246049051,5289
247011288,5290
244020196,5291
243035110,5292
247031042,5293
244066376,5294
246159052,5295
242051409,5296
247004160,5297
243004234,5298
245039329,5299
241091035,5300
244056079,5301
243052239,5302
245057160,5303
246187011,5304
244021286,5305
247023188,5306
247026122,5307
243015132,5308
242060281,5309
242019028,5310
244063195,5311
244047066,5312
245065222,5313
242052026,5314
241086043,5315
244078086,5316
247019106,5317
241102012,5318
247047078,5319
246156084,5320
244040228,5321
241069062,5322
247026197,5323
244055087,5324
245058313,5325
245039175,5326
241003190,5327
243011166,5328
245065175,5329
242066158,5330
246119444,5331
245058236,5332
243003235,5333
242009220,5334
245066447,5335
246038179,5336
243041061,5337
247037084,5338
244079068,5339
246167400,5340
246155074,5341
241052146,5342
243052178,5343
243026131,5344
242050339,5345
245016398,5346
246119013,5347
246024050,5348
242019463,5349
244062118,5350
245058221,5351
247039235,5352
241004184,5353
241083101,5354
247009360,5355
243052447,5356
246011045,5357
241021024,5358
245058303,5359
247011493,5360
242053268,5361
243052292,5362
241134378,5363
246036080,5364
246018022,5365
246057089,5366
241073037,5367
247046173,5368
246151014,5369
243011060,5370
245010387,5371
241095048,5372
242055180,5373
242033026,5374
246097023,5375
246187028,5376
243027101,5377
246173012,5378
244045017,5379
246111184,5380
242073260,5381
243041031,5382
247004222,5383
246159552,5384
242030177,5385
241127147,5386
242062044,5387
245057065,5388
242032042,5389
242050287,5390
246022121,5391
246168077,5392
246072131,5393
245062106,5394
244053240,5395
244020374,5396
246172151,5397
243039022,5398
242073308,5399
241101523,5400
245034102,5401
244013087,5402
245062007,5403
242060152,5404
246083185,5405
244040083,5406
241110060,5407
241104353,5408
243005136,5409
242003055,5410
243027148,5411
246053067,5412
241142073,5413
247036218,5414
241057069,5415
245063066,5416
247050043,5417
246149478,5418
246083263,5419
245053040,5420
245058092,5421
242023016,5421
246166064,5423
242064001,5424
241109568,5425
247051491,5426
242040343,5427
244008245,5428
242005268,5429
246025134,5430
244058162,5431
241130103,5432
241031054,5433
247039166,5434
245024067,5435
246021033,5436
247051437,5437
247039116,5438
243032049,5439
246028163,5440
244058013,5441
244035100,5442
241079092,5443
244033345,5444
246183090,5445
247042266,5446
245043027,5447
244020081,5448
247004585,5449
242091047,5450
242001550,5451
247055009,5452
247041151,5453
242103067,5454
247020130,5455
246027373,5456
246029479,5457
247026089,5458
241157050,5459
246037075,5460
245063044,5461
241078064,5462
247022378,5463
247042573,5464
242043464,5465
244033038,5466
241101181,5467
241109045,5468
242093337,5469
246148152,5470
243016369,5471
242082293,5472
246149169,5473
241080303,5474
242006020,5475
241112286,5476
242012172,5477
246091079,5478
245063344,5479
245029646,5480
245064038,5481
241089042,5482
246163432,5483
244021082,5484
246088602,5485
247047042,5486
244045290,5487
246141092,5488
246158377,5489
246029481,5490
243011033,5491
242060238,5492
242020281,5493
247039319,5493
247027146,5495
242058337,5496
246035185,5497
242014319,5498
245019009,5499
246172196,5500
246025077,5501
245058132,5502
246149299,5503
244040006,5504
241130080,5505
245068218,5506
243025159,5507
242014206,5508
242072356,5509
245012040,5510
246206106,5511
244055152,5512
246091645,5513
246025045,5514
246038066,5515
244062078,5516
247002050,5517
246048216,5518
242021041,5519
246131195,5520
242018483,5521
246001164,5522
247039244,5523
246159463,5524
247008165,5525
245006470,5526
246006078,5527
244024050,5528
246053246,5529
246088408,5530
241111012,5531
246088104,5532
242070269,5533
246040123,5534
247018335,5535
245038213,5536
244041290,5537
241114118,5538
245014055,5539
245064492,5540
242049220,5541
244074100,5542
242056441,5543
246052397,5544
246191205,5545
246123063,5546
245057106,5547
247039188,5548
244023058,5549
244003100,5550
245053022,5551
241134454,5552
241043180,5553
244053081,5554
243004455,5555
242004302,5556
242007060,5557
247035037,5558
242005336,5559
242088050,5560
244047071,5561
241094177,5562
245007288,5563
246153494,5564
241023099,5565
242053453,5566
245019029,5567
245053011,5568
247002087,5569
242002107,5569
247051157,5571
244025220,5572
246192085,5573
241123159,5574
246088688,5575
242028057,5576
242102125,5577
241134672,5578
245037019,5579
247014026,5580
245062183,5581
245024368,5582
246171335,5583
243052283,5584
242062258,5585
246163468,5586
247003171,5587
241103159,5588
242042259,5589
241111006,5590
242088158,5591
247007081,5592
244067348,5593
247038125,5594
242074213,5595
242019450,5596
246143091,5597
247053299,5598
241042368,5599
246160251,5600
246178010,5601
243007133,5602
242053003,5603
241110262,5604
241134283,5605
242033329,5606
244051151,5607
245069074,5608
246006171,5609
246169035,5610
247016039,5611
242011102,5612
242012270,5613
244066180,5614
247021034,5615
244025190,5616
242022395,5617
245066097,5618
246161203,5619
241009081,5620
242062115,5621
247035248,5622
247036181,5623
242008011,5624
243052573,5625
246142089,5626
247015084,5627
246089172,5628
246039825,5629
244057011,5630
242082397,5631
246090059,5632
244036321,5633
247004133,5634
241083340,5635
242001247,5636
241001105,5637
245020076,5638
246033033,5639
246157117,5640
242059059,5641
242007047,5642
244037395,5643
242007109,5644
247054206,5645
244013020,5646
247035458,5647
246175125,5648
244051173,5649
242002238,5650
242055118,5651
245061052,5652
245063423,5653
242059074,5654
245067172,5655
241113118,5656
247008159,5657
243042106,5658
242030121,5659
247022286,5660
245058114,5661
244045028,5662
247033047,5663
244031121,5664
247018424,5665
242093349,5666
246022212,5667
246185086,5668
244037149,5669
243020366,5670
242051215,5671
242020022,5672
247035445,5673
243049068,5674
244052278,5675
245058184,5676
244033114,5677
242036340,5678
241045185,5679
242036031,5680
244069074,5681
244009415,5682
